target,predictor_source,method,lead,transform,predictor_domain,eof_modes,downscale,generalized_roc,rpss,pearson_r,hit_rate
Kenya:OND,gcm_mos_precip,cca,4,raw,region,4,none,0.6822,0.1463,0.525,0.5067
Kenya:OND,gcm_mos_precip,cca,4,raw,region,8,none,0.6823,0.1367,0.525,0.5105
Kenya:OND,gcm_mos_precip,qm,4,raw,region,0,none,0.4549,-0.3504,-0.0748,0.3156
Kenya:OND,obs_index,regression,4,raw,nino34,0,none,0.4677,-0.0909,-0.2629,0.3317
Kenya:OND,gcm_index,regression,4,raw,nino34,0,none,0.7097,0.2074,0.4576,0.5389
Kenya:OND,obs_index,regression,4,raw,iod,0,none,0.4049,-0.1152,-0.387,0.2966
Kenya:OND,gcm_index,regression,4,raw,iod,0,none,0.6657,0.1207,0.445,0.5118
Kenya:OND,obs_index,regression,4,raw,wpg,0,none,0.4144,-0.134,-0.4753,0.2818
Kenya:OND,gcm_index,regression,4,raw,wpg,0,none,0.6564,0.105,0.361,0.4856
Kenya:OND,obs_index,regression,4,raw,wvg,0,none,0.4561,-0.0938,-0.3796,0.3204
Kenya:OND,gcm_index,regression,4,raw,wvg,0,none,0.7126,0.2104,0.5028,0.5287
Kenya:OND,obs_index,regression,4,raw,iwhg,0,none,0.4011,-0.1322,-0.4719,0.2726
Kenya:OND,gcm_index,regression,4,raw,iwhg,0,none,0.71,0.202,0.5239,0.5331
Kenya:OND,persistence,regression,4,raw,region,0,none,0.399,-0.1618,-0.3548,0.2464
Somalia:MAM,obs_sst_field,cca,0,std_anom,indo_pacific,4,none,0.4444,-0.153,-0.1631,0.2814
Somalia:MAM,gcm_mos_sst,cca,0,std_anom,indo_pacific,4,none,0.4279,-0.1433,-0.1728,0.2741
Somalia:MAM,obs_sst_field,cca,0,std_anom,indo_pacific,8,none,0.4731,-0.1378,-0.0915,0.3216
Somalia:MAM,gcm_mos_sst,cca,0,std_anom,indo_pacific,8,none,0.4514,-0.1312,-0.1213,0.2956
Somalia:MAM,obs_sst_field,cca,0,std_anom,indian,4,none,0.4313,-0.1711,-0.184,0.2685
Somalia:MAM,gcm_mos_sst,cca,0,std_anom,indian,4,none,0.44,-0.1517,-0.1898,0.2796
Somalia:MAM,obs_sst_field,cca,0,std_anom,indian,8,none,0.454,-0.1622,-0.1322,0.2958
Somalia:MAM,gcm_mos_sst,cca,0,std_anom,indian,8,none,0.4514,-0.1393,-0.1618,0.2826
Somalia:MAM,obs_sst_field,cca,0,std_anom,pacific,4,none,0.4668,-0.0979,-0.0829,0.3095
Somalia:MAM,gcm_mos_sst,cca,0,std_anom,pacific,4,none,0.4339,-0.1315,-0.184,0.2704
Somalia:MAM,obs_sst_field,cca,0,std_anom,pacific,8,none,0.4857,-0.108,-0.0385,0.3306
Somalia:MAM,gcm_mos_sst,cca,0,std_anom,pacific,8,none,0.4516,-0.1331,-0.1279,0.2854
Somalia:MAM,gcm_mos_precip,cca,0,std_anom,region,4,none,0.4715,-0.0828,-0.0338,0.2913
Somalia:MAM,gcm_mos_precip,cca,0,std_anom,region,8,none,0.4715,-0.0857,-0.0418,0.298
Somalia:MAM,gcm_mos_precip,qm,0,std_anom,region,0,none,0.651,0.0475,0.2951,0.3568
Somalia:MAM,obs_index,regression,0,std_anom,nino34,0,none,0.5051,-0.0453,0.0235,0.3507
Somalia:MAM,gcm_index,regression,0,std_anom,nino34,0,none,0.5003,-0.0493,0.0228,0.3372
Somalia:MAM,obs_index,regression,0,std_anom,iod,0,none,0.3917,-0.1039,-0.4014,0.2398
Somalia:MAM,gcm_index,regression,0,std_anom,iod,0,none,0.4243,-0.0829,-0.2658,0.267
Somalia:MAM,obs_index,regression,0,std_anom,wpg,0,none,0.4985,-0.0495,-0.0079,0.3257
Somalia:MAM,gcm_index,regression,0,std_anom,wpg,0,none,0.4941,-0.048,0.0058,0.3261
Somalia:MAM,obs_index,regression,0,std_anom,wvg,0,none,0.5242,-0.0314,0.0707,0.3609
Somalia:MAM,gcm_index,regression,0,std_anom,wvg,0,none,0.5295,-0.0272,0.0892,0.3594
Somalia:MAM,obs_index,regression,0,std_anom,iwhg,0,none,0.4959,-0.0479,0.0004,0.316
Somalia:MAM,gcm_index,regression,0,std_anom,iwhg,0,none,0.4798,-0.0543,-0.0332,0.3053
Somalia:MAM,persistence,regression,0,std_anom,region,0,none,0.4698,-0.0534,-0.0409,0.2885
Somalia:MAM,obs_sst_field,cca,0,raw,indo_pacific,4,none,0.4732,-0.1177,-0.1169,0.3112
Somalia:MAM,gcm_mos_sst,cca,0,raw,indo_pacific,4,none,0.4719,-0.1175,-0.0658,0.3179
Somalia:MAM,obs_sst_field,cca,0,raw,indo_pacific,8,none,0.4693,-0.1289,-0.1512,0.3204
Somalia:MAM,gcm_mos_sst,cca,0,raw,indo_pacific,8,none,0.4594,-0.1282,-0.1358,0.302
Somalia:MAM,obs_sst_field,cca,0,raw,indian,4,none,0.4371,-0.1594,-0.1047,0.2777
Somalia:MAM,gcm_mos_sst,cca,0,raw,indian,4,none,0.4267,-0.1577,-0.2095,0.2591
Somalia:MAM,obs_sst_field,cca,0,raw,indian,8,none,0.4417,-0.1686,-0.1515,0.2856
Somalia:MAM,gcm_mos_sst,cca,0,raw,indian,8,none,0.4407,-0.1376,-0.1869,0.277
Somalia:MAM,obs_sst_field,cca,0,raw,pacific,4,none,0.4988,-0.0793,-0.0597,0.3281
Somalia:MAM,gcm_mos_sst,cca,0,raw,pacific,4,none,0.4608,-0.1159,-0.0782,0.3145
Somalia:MAM,obs_sst_field,cca,0,raw,pacific,8,none,0.4957,-0.0982,-0.0753,0.3357
Somalia:MAM,gcm_mos_sst,cca,0,raw,pacific,8,none,0.4621,-0.1173,-0.1318,0.3023
Somalia:MAM,gcm_mos_precip,cca,0,raw,region,4,none,0.4571,-0.0971,-0.0091,0.2645
Somalia:MAM,gcm_mos_precip,cca,0,raw,region,8,none,0.4739,-0.0854,0.0192,0.2961
Somalia:MAM,gcm_mos_precip,qm,0,raw,region,0,none,0.6333,0.1898,0.2607,0.3691
Somalia:MAM,obs_index,regression,0,raw,nino34,0,none,0.5051,-0.0453,0.0587,0.3507
Somalia:MAM,gcm_index,regression,0,raw,nino34,0,none,0.5003,-0.0493,0.0354,0.3372
Somalia:MAM,obs_index,regression,0,raw,iod,0,none,0.3917,-0.1039,-0.4176,0.2398
Somalia:MAM,gcm_index,regression,0,raw,iod,0,none,0.4243,-0.0829,-0.2284,0.267
Somalia:MAM,obs_index,regression,0,raw,wpg,0,none,0.4985,-0.0495,0.0245,0.3257
Somalia:MAM,gcm_index,regression,0,raw,wpg,0,none,0.4941,-0.048,0.0452,0.3261
Somalia:MAM,obs_index,regression,0,raw,wvg,0,none,0.5242,-0.0314,0.0865,0.3609
Somalia:MAM,gcm_index,regression,0,raw,wvg,0,none,0.5295,-0.0272,0.1052,0.3594
Somalia:MAM,obs_index,regression,0,raw,iwhg,0,none,0.4959,-0.0479,0.0524,0.316
Somalia:MAM,gcm_index,regression,0,raw,iwhg,0,none,0.4798,-0.0543,0.0161,0.3053
Somalia:MAM,persistence,regression,0,raw,region,0,none,0.4698,-0.0534,0.0303,0.2885
Somalia:MAM,obs_sst_field,cca,1,std_anom,indo_pacific,4,none,0.4991,-0.102,0.0051,0.3372
Somalia:MAM,gcm_mos_sst,cca,1,std_anom,indo_pacific,4,none,0.4298,-0.1491,-0.193,0.2707
Somalia:MAM,obs_sst_field,cca,1,std_anom,indo_pacific,8,none,0.4771,-0.1166,-0.0462,0.3139
Somalia:MAM,gcm_mos_sst,cca,1,std_anom,indo_pacific,8,none,0.4731,-0.1134,-0.0866,0.3173
Somalia:MAM,obs_sst_field,cca,1,std_anom,indian,4,none,0.4667,-0.1358,-0.1009,0.2881
Somalia:MAM,gcm_mos_sst,cca,1,std_anom,indian,4,none,0.3969,-0.1791,-0.2717,0.2314
Somalia:MAM,obs_sst_field,cca,1,std_anom,indian,8,none,0.4616,-0.1583,-0.099,0.3046
Somalia:MAM,gcm_mos_sst,cca,1,std_anom,indian,8,none,0.4174,-0.1661,-0.2035,0.2636
Somalia:MAM,obs_sst_field,cca,1,std_anom,pacific,4,none,0.4705,-0.1178,-0.0305,0.2887
Somalia:MAM,gcm_mos_sst,cca,1,std_anom,pacific,4,none,0.4175,-0.1443,-0.2037,0.2416
Somalia:MAM,obs_sst_field,cca,1,std_anom,pacific,8,none,0.4338,-0.183,-0.1423,0.2669
Somalia:MAM,gcm_mos_sst,cca,1,std_anom,pacific,8,none,0.4806,-0.1168,-0.0795,0.3114
Somalia:MAM,gcm_mos_precip,cca,1,std_anom,region,4,none,0.4244,-0.1331,-0.1906,0.2674
Somalia:MAM,gcm_mos_precip,cca,1,std_anom,region,8,none,0.4246,-0.1233,-0.2094,0.2629
Somalia:MAM,gcm_mos_precip,qm,1,std_anom,region,0,none,0.6234,0.0125,0.2403,0.3573
Somalia:MAM,obs_index,regression,1,std_anom,nino34,0,none,0.4635,-0.0687,-0.0571,0.3059
Somalia:MAM,gcm_index,regression,1,std_anom,nino34,0,none,0.4828,-0.0607,-0.0346,0.3179
Somalia:MAM,obs_index,regression,1,std_anom,iod,0,none,0.4321,-0.0943,-0.1699,0.2586
Somalia:MAM,gcm_index,regression,1,std_anom,iod,0,none,0.4073,-0.0913,-0.3306,0.2611
Somalia:MAM,obs_index,regression,1,std_anom,wpg,0,none,0.4709,-0.0717,-0.0733,0.2978
Somalia:MAM,gcm_index,regression,1,std_anom,wpg,0,none,0.4921,-0.0542,-0.0287,0.3261
Somalia:MAM,obs_index,regression,1,std_anom,wvg,0,none,0.4832,-0.0583,-0.0202,0.3152
Somalia:MAM,gcm_index,regression,1,std_anom,wvg,0,none,0.5244,-0.0315,0.0731,0.3517
Somalia:MAM,obs_index,regression,1,std_anom,iwhg,0,none,0.4723,-0.0683,-0.0388,0.2937
Somalia:MAM,gcm_index,regression,1,std_anom,iwhg,0,none,0.4671,-0.0642,-0.0866,0.3102
Somalia:MAM,persistence,regression,1,std_anom,region,0,none,0.4683,-0.0611,-0.0234,0.2876
Somalia:MAM,obs_sst_field,cca,1,raw,indo_pacific,4,none,0.5027,-0.0847,-0.0142,0.337
Somalia:MAM,gcm_mos_sst,cca,1,raw,indo_pacific,4,none,0.4459,-0.1416,-0.1653,0.2834
Somalia:MAM,obs_sst_field,cca,1,raw,indo_pacific,8,none,0.4833,-0.0999,-0.0873,0.3273
Somalia:MAM,gcm_mos_sst,cca,1,raw,indo_pacific,8,none,0.4737,-0.1122,-0.1363,0.3141
Somalia:MAM,obs_sst_field,cca,1,raw,indian,4,none,0.4188,-0.1942,-0.2298,0.2415
Somalia:MAM,gcm_mos_sst,cca,1,raw,indian,4,none,0.4042,-0.1786,-0.2369,0.2443
Somalia:MAM,obs_sst_field,cca,1,raw,indian,8,none,0.4759,-0.1404,-0.0805,0.3147
Somalia:MAM,gcm_mos_sst,cca,1,raw,indian,8,none,0.4181,-0.1642,-0.2045,0.2705
Somalia:MAM,obs_sst_field,cca,1,raw,pacific,4,none,0.4737,-0.1225,-0.0585,0.3025
Somalia:MAM,gcm_mos_sst,cca,1,raw,pacific,4,none,0.4619,-0.1154,-0.1659,0.3039
Somalia:MAM,obs_sst_field,cca,1,raw,pacific,8,none,0.4473,-0.1612,-0.1861,0.2755
Somalia:MAM,gcm_mos_sst,cca,1,raw,pacific,8,none,0.4751,-0.1055,-0.1479,0.3122
Somalia:MAM,gcm_mos_precip,cca,1,raw,region,4,none,0.4438,-0.1118,-0.2217,0.2827
Somalia:MAM,gcm_mos_precip,cca,1,raw,region,8,none,0.4217,-0.1251,-0.2618,0.2633
Somalia:MAM,gcm_mos_precip,qm,1,raw,region,0,none,0.5944,0.1502,0.172,0.3636
Somalia:MAM,obs_index,regression,1,raw,nino34,0,none,0.4635,-0.0687,0.0062,0.3059
Somalia:MAM,gcm_index,regression,1,raw,nino34,0,none,0.4828,-0.0607,-0.0375,0.3179
Somalia:MAM,obs_index,regression,1,raw,iod,0,none,0.4321,-0.0943,-0.1753,0.2586
Somalia:MAM,gcm_index,regression,1,raw,iod,0,none,0.4073,-0.0913,-0.3457,0.2611
Somalia:MAM,obs_index,regression,1,raw,wpg,0,none,0.4709,-0.0717,-0.0368,0.2978
Somalia:MAM,gcm_index,regression,1,raw,wpg,0,none,0.4921,-0.0542,-0.0148,0.3261
Somalia:MAM,obs_index,regression,1,raw,wvg,0,none,0.4832,-0.0583,0.0129,0.3152
Somalia:MAM,gcm_index,regression,1,raw,wvg,0,none,0.5244,-0.0315,0.0835,0.3517
Somalia:MAM,obs_index,regression,1,raw,iwhg,0,none,0.4723,-0.0683,0.0007,0.2937
Somalia:MAM,gcm_index,regression,1,raw,iwhg,0,none,0.4671,-0.0642,-0.0839,0.3102
Somalia:MAM,persistence,regression,1,raw,region,0,none,0.4683,-0.0611,0.0108,0.2876
Somalia:MAM,obs_sst_field,cca,2,std_anom,indo_pacific,4,none,0.4624,-0.1057,-0.0629,0.2728
Somalia:MAM,gcm_mos_sst,cca,2,std_anom,indo_pacific,4,none,0.5211,-0.0466,0.073,0.356
Somalia:MAM,obs_sst_field,cca,2,std_anom,indo_pacific,8,none,0.4578,-0.128,-0.079,0.2768
Somalia:MAM,gcm_mos_sst,cca,2,std_anom,indo_pacific,8,none,0.5266,-0.0433,0.0707,0.3657
Somalia:MAM,obs_sst_field,cca,2,std_anom,indian,4,none,0.4368,-0.1997,-0.2176,0.2607
Somalia:MAM,gcm_mos_sst,cca,2,std_anom,indian,4,none,0.4388,-0.1292,-0.2035,0.2992
Somalia:MAM,obs_sst_field,cca,2,std_anom,indian,8,none,0.4485,-0.1829,-0.1834,0.2851
Somalia:MAM,gcm_mos_sst,cca,2,std_anom,indian,8,none,0.4535,-0.1269,-0.1555,0.2958
Somalia:MAM,obs_sst_field,cca,2,std_anom,pacific,4,none,0.4664,-0.1146,-0.0405,0.2688
Somalia:MAM,gcm_mos_sst,cca,2,std_anom,pacific,4,none,0.5061,-0.0764,0.0026,0.3367
Somalia:MAM,obs_sst_field,cca,2,std_anom,pacific,8,none,0.4637,-0.1302,-0.0749,0.2634
Somalia:MAM,gcm_mos_sst,cca,2,std_anom,pacific,8,none,0.5217,-0.0662,0.0338,0.3554
Somalia:MAM,gcm_mos_precip,cca,2,std_anom,region,4,none,0.4939,-0.0802,-0.0462,0.338
Somalia:MAM,gcm_mos_precip,cca,2,std_anom,region,8,none,0.5112,-0.0629,0.0114,0.3573
Somalia:MAM,gcm_mos_precip,qm,2,std_anom,region,0,none,0.6276,0.0242,0.2516,0.3556
Somalia:MAM,obs_index,regression,2,std_anom,nino34,0,none,0.4565,-0.0858,-0.1308,0.2942
Somalia:MAM,gcm_index,regression,2,std_anom,nino34,0,none,0.4686,-0.0667,-0.0654,0.3046
Somalia:MAM,obs_index,regression,2,std_anom,iod,0,none,0.4553,-0.0881,-0.133,0.2669
Somalia:MAM,gcm_index,regression,2,std_anom,iod,0,none,0.4233,-0.0983,-0.3,0.2785
Somalia:MAM,obs_index,regression,2,std_anom,wpg,0,none,0.4553,-0.0897,-0.1393,0.288
Somalia:MAM,gcm_index,regression,2,std_anom,wpg,0,none,0.4826,-0.0632,-0.0736,0.32
Somalia:MAM,obs_index,regression,2,std_anom,wvg,0,none,0.4638,-0.0772,-0.0945,0.2884
Somalia:MAM,gcm_index,regression,2,std_anom,wvg,0,none,0.478,-0.0605,-0.0743,0.3163
Somalia:MAM,obs_index,regression,2,std_anom,iwhg,0,none,0.4631,-0.0873,-0.1121,0.2822
Somalia:MAM,gcm_index,regression,2,std_anom,iwhg,0,none,0.4667,-0.0741,-0.1301,0.3034
Somalia:MAM,persistence,regression,2,std_anom,region,0,none,0.4484,-0.0848,-0.0778,0.2696
Somalia:MAM,obs_sst_field,cca,2,raw,indo_pacific,4,none,0.4656,-0.0976,-0.0864,0.2847
Somalia:MAM,gcm_mos_sst,cca,2,raw,indo_pacific,4,none,0.5426,-0.022,0.0466,0.3642
Somalia:MAM,obs_sst_field,cca,2,raw,indo_pacific,8,none,0.4594,-0.1261,-0.0786,0.2775
Somalia:MAM,gcm_mos_sst,cca,2,raw,indo_pacific,8,none,0.5347,-0.0384,-0.0009,0.3626
Somalia:MAM,obs_sst_field,cca,2,raw,indian,4,none,0.43,-0.2029,-0.237,0.2679
Somalia:MAM,gcm_mos_sst,cca,2,raw,indian,4,none,0.462,-0.1114,-0.2081,0.304
Somalia:MAM,obs_sst_field,cca,2,raw,indian,8,none,0.4542,-0.1734,-0.1567,0.2859
Somalia:MAM,gcm_mos_sst,cca,2,raw,indian,8,none,0.4584,-0.1248,-0.198,0.2918
Somalia:MAM,obs_sst_field,cca,2,raw,pacific,4,none,0.4741,-0.1007,-0.0571,0.2833
Somalia:MAM,gcm_mos_sst,cca,2,raw,pacific,4,none,0.5194,-0.0476,-0.0364,0.3466
Somalia:MAM,obs_sst_field,cca,2,raw,pacific,8,none,0.4544,-0.1318,-0.0836,0.2698
Somalia:MAM,gcm_mos_sst,cca,2,raw,pacific,8,none,0.5205,-0.0597,-0.0623,0.353
Somalia:MAM,gcm_mos_precip,cca,2,raw,region,4,none,0.4978,-0.0705,-0.0401,0.3367
Somalia:MAM,gcm_mos_precip,cca,2,raw,region,8,none,0.5095,-0.0621,0.016,0.3568
Somalia:MAM,gcm_mos_precip,qm,2,raw,region,0,none,0.6038,0.1735,0.1915,0.3625
Somalia:MAM,obs_index,regression,2,raw,nino34,0,none,0.4565,-0.0858,-0.0892,0.2942
Somalia:MAM,gcm_index,regression,2,raw,nino34,0,none,0.4686,-0.0667,-0.0577,0.3046
Somalia:MAM,obs_index,regression,2,raw,iod,0,none,0.4553,-0.0881,-0.1313,0.2669
Somalia:MAM,gcm_index,regression,2,raw,iod,0,none,0.4233,-0.0983,-0.3558,0.2785
Somalia:MAM,obs_index,regression,2,raw,wpg,0,none,0.4553,-0.0897,-0.114,0.288
Somalia:MAM,gcm_index,regression,2,raw,wpg,0,none,0.4826,-0.0632,-0.0636,0.32
Somalia:MAM,obs_index,regression,2,raw,wvg,0,none,0.4638,-0.0772,-0.0591,0.2884
Somalia:MAM,gcm_index,regression,2,raw,wvg,0,none,0.478,-0.0605,-0.0603,0.3163
Somalia:MAM,obs_index,regression,2,raw,iwhg,0,none,0.4631,-0.0873,-0.0954,0.2822
Somalia:MAM,gcm_index,regression,2,raw,iwhg,0,none,0.4667,-0.0741,-0.1417,0.3034
Somalia:MAM,persistence,regression,2,raw,region,0,none,0.4484,-0.0848,-0.0786,0.2696
Somalia:MAM,obs_sst_field,cca,3,std_anom,indo_pacific,4,none,0.4892,-0.0737,-0.012,0.3045
Somalia:MAM,gcm_mos_sst,cca,3,std_anom,indo_pacific,4,none,0.4804,-0.0972,-0.0576,0.2985
Somalia:MAM,obs_sst_field,cca,3,std_anom,indo_pacific,8,none,0.4749,-0.0992,-0.0129,0.2886
Somalia:MAM,gcm_mos_sst,cca,3,std_anom,indo_pacific,8,none,0.4856,-0.1036,-0.0333,0.3065
Somalia:MAM,obs_sst_field,cca,3,std_anom,indian,4,none,0.4671,-0.1376,-0.1093,0.2891
Somalia:MAM,gcm_mos_sst,cca,3,std_anom,indian,4,none,0.4449,-0.099,-0.19,0.2705
Somalia:MAM,obs_sst_field,cca,3,std_anom,indian,8,none,0.4899,-0.1296,-0.0406,0.3224
Somalia:MAM,gcm_mos_sst,cca,3,std_anom,indian,8,none,0.4721,-0.102,-0.0924,0.3011
Somalia:MAM,obs_sst_field,cca,3,std_anom,pacific,4,none,0.5101,-0.0617,0.0883,0.3345
Somalia:MAM,gcm_mos_sst,cca,3,std_anom,pacific,4,none,0.481,-0.1026,-0.0675,0.2965
Somalia:MAM,obs_sst_field,cca,3,std_anom,pacific,8,none,0.5039,-0.0855,0.0574,0.3176
Somalia:MAM,gcm_mos_sst,cca,3,std_anom,pacific,8,none,0.4889,-0.0918,-0.0135,0.3112
Somalia:MAM,gcm_mos_precip,cca,3,std_anom,region,4,none,0.5383,-0.0188,0.1369,0.3649
Somalia:MAM,gcm_mos_precip,cca,3,std_anom,region,8,none,0.5297,-0.0308,0.1145,0.3622
Somalia:MAM,gcm_mos_precip,qm,3,std_anom,region,0,none,0.5797,0.0041,0.324,0.3474
Somalia:MAM,obs_index,regression,3,std_anom,nino34,0,none,0.4569,-0.0874,-0.1339,0.297
Somalia:MAM,gcm_index,regression,3,std_anom,nino34,0,none,0.4192,-0.0955,-0.301,0.264
Somalia:MAM,obs_index,regression,3,std_anom,iod,0,none,0.4557,-0.0852,-0.1187,0.2652
Somalia:MAM,gcm_index,regression,3,std_anom,iod,0,none,0.4078,-0.1027,-0.297,0.2524
Somalia:MAM,obs_index,regression,3,std_anom,wpg,0,none,0.4524,-0.0904,-0.1518,0.2839
Somalia:MAM,gcm_index,regression,3,std_anom,wpg,0,none,0.4098,-0.102,-0.3198,0.2418
Somalia:MAM,obs_index,regression,3,std_anom,wvg,0,none,0.4668,-0.0744,-0.086,0.2904
Somalia:MAM,gcm_index,regression,3,std_anom,wvg,0,none,0.4301,-0.0963,-0.2302,0.262
Somalia:MAM,obs_index,regression,3,std_anom,iwhg,0,none,0.4609,-0.0871,-0.1124,0.2743
Somalia:MAM,gcm_index,regression,3,std_anom,iwhg,0,none,0.4076,-0.1029,-0.3198,0.2427
Somalia:MAM,persistence,regression,3,std_anom,region,0,none,0.444,-0.0865,-0.1069,0.2657
Somalia:MAM,obs_sst_field,cca,3,raw,indo_pacific,4,none,0.4995,-0.073,-0.0023,0.3219
Somalia:MAM,gcm_mos_sst,cca,3,raw,indo_pacific,4,none,0.4819,-0.0921,-0.0298,0.2998
Somalia:MAM,obs_sst_field,cca,3,raw,indo_pacific,8,none,0.4737,-0.1008,-0.0286,0.2869
Somalia:MAM,gcm_mos_sst,cca,3,raw,indo_pacific,8,none,0.4917,-0.0854,0.0349,0.3119
Somalia:MAM,obs_sst_field,cca,3,raw,indian,4,none,0.4934,-0.1189,0.0231,0.3295
Somalia:MAM,gcm_mos_sst,cca,3,raw,indian,4,none,0.4534,-0.1113,-0.1555,0.2799
Somalia:MAM,obs_sst_field,cca,3,raw,indian,8,none,0.4949,-0.1289,0.0066,0.3221
Somalia:MAM,gcm_mos_sst,cca,3,raw,indian,8,none,0.4639,-0.1088,-0.0677,0.2931
Somalia:MAM,obs_sst_field,cca,3,raw,pacific,4,none,0.5087,-0.0864,0.0199,0.3357
Somalia:MAM,gcm_mos_sst,cca,3,raw,pacific,4,none,0.4808,-0.1001,0.0006,0.304
Somalia:MAM,obs_sst_field,cca,3,raw,pacific,8,none,0.4943,-0.0865,-0.0097,0.3059
Somalia:MAM,gcm_mos_sst,cca,3,raw,pacific,8,none,0.4941,-0.0867,0.0671,0.3187
Somalia:MAM,gcm_mos_precip,cca,3,raw,region,4,none,0.5299,-0.0251,0.1199,0.3624
Somalia:MAM,gcm_mos_precip,cca,3,raw,region,8,none,0.528,-0.0279,0.0995,0.3585
Somalia:MAM,gcm_mos_precip,qm,3,raw,region,0,none,0.5822,0.1884,0.3238,0.3579
Somalia:MAM,obs_index,regression,3,raw,nino34,0,none,0.4569,-0.0874,-0.0943,0.297
Somalia:MAM,gcm_index,regression,3,raw,nino34,0,none,0.4192,-0.0955,-0.2839,0.264
Somalia:MAM,obs_index,regression,3,raw,iod,0,none,0.4557,-0.0852,-0.1012,0.2652
Somalia:MAM,gcm_index,regression,3,raw,iod,0,none,0.4078,-0.1027,-0.2777,0.2524
Somalia:MAM,obs_index,regression,3,raw,wpg,0,none,0.4524,-0.0904,-0.1254,0.2839
Somalia:MAM,gcm_index,regression,3,raw,wpg,0,none,0.4098,-0.102,-0.3479,0.2418
Somalia:MAM,obs_index,regression,3,raw,wvg,0,none,0.4668,-0.0744,-0.0521,0.2904
Somalia:MAM,gcm_index,regression,3,raw,wvg,0,none,0.4301,-0.0963,-0.2233,0.262
Somalia:MAM,obs_index,regression,3,raw,iwhg,0,none,0.4609,-0.0871,-0.0902,0.2743
Somalia:MAM,gcm_index,regression,3,raw,iwhg,0,none,0.4076,-0.1029,-0.3124,0.2427
Somalia:MAM,persistence,regression,3,raw,region,0,none,0.444,-0.0865,-0.1087,0.2657
Somalia:MAM,obs_sst_field,cca,4,std_anom,indo_pacific,4,none,0.4654,-0.1145,-0.1139,0.2926
Somalia:MAM,gcm_mos_sst,cca,4,std_anom,indo_pacific,4,none,0.4857,-0.0897,-0.0129,0.3087
Somalia:MAM,obs_sst_field,cca,4,std_anom,indo_pacific,8,none,0.4356,-0.1479,-0.1521,0.262
Somalia:MAM,gcm_mos_sst,cca,4,std_anom,indo_pacific,8,none,0.4888,-0.1001,-0.0253,0.3245
Somalia:MAM,obs_sst_field,cca,4,std_anom,indian,4,none,0.4978,-0.0852,-0.061,0.3138
Somalia:MAM,gcm_mos_sst,cca,4,std_anom,indian,4,none,0.4537,-0.0951,-0.1302,0.2763
Somalia:MAM,obs_sst_field,cca,4,std_anom,indian,8,none,0.5367,-0.0654,0.0825,0.3485
Somalia:MAM,gcm_mos_sst,cca,4,std_anom,indian,8,none,0.4645,-0.1046,-0.0989,0.2901
Somalia:MAM,obs_sst_field,cca,4,std_anom,pacific,4,none,0.4644,-0.1206,-0.0803,0.2842
Somalia:MAM,gcm_mos_sst,cca,4,std_anom,pacific,4,none,0.4915,-0.0963,-0.0165,0.3247
Somalia:MAM,obs_sst_field,cca,4,std_anom,pacific,8,none,0.4819,-0.1132,-0.0162,0.3014
Somalia:MAM,gcm_mos_sst,cca,4,std_anom,pacific,8,none,0.4858,-0.109,-0.0456,0.3129
Somalia:MAM,gcm_mos_precip,cca,4,std_anom,region,4,none,0.4684,-0.0776,-0.0625,0.2943
Somalia:MAM,gcm_mos_precip,cca,4,std_anom,region,8,none,0.4592,-0.0854,-0.0982,0.2851
Somalia:MAM,gcm_mos_precip,qm,4,std_anom,region,0,none,0.5272,-0.0758,0.0541,0.3355
Somalia:MAM,obs_index,regression,4,std_anom,nino34,0,none,0.4515,-0.0922,-0.1612,0.2913
Somalia:MAM,gcm_index,regression,4,std_anom,nino34,0,none,0.4208,-0.0934,-0.2935,0.274
Somalia:MAM,obs_index,regression,4,std_anom,iod,0,none,0.4527,-0.0802,-0.1103,0.2669
Somalia:MAM,gcm_index,regression,4,std_anom,iod,0,none,0.4002,-0.1043,-0.338,0.2737
Somalia:MAM,obs_index,regression,4,std_anom,wpg,0,none,0.446,-0.0942,-0.1769,0.2769
Somalia:MAM,gcm_index,regression,4,std_anom,wpg,0,none,0.4207,-0.1007,-0.2949,0.2568
Somalia:MAM,obs_index,regression,4,std_anom,wvg,0,none,0.4628,-0.0772,-0.1085,0.2864
Somalia:MAM,gcm_index,regression,4,std_anom,wvg,0,none,0.4419,-0.0937,-0.1985,0.2768
Somalia:MAM,obs_index,regression,4,std_anom,iwhg,0,none,0.4578,-0.0851,-0.1127,0.2725
Somalia:MAM,gcm_index,regression,4,std_anom,iwhg,0,none,0.4147,-0.1025,-0.308,0.2564
Somalia:MAM,persistence,regression,4,std_anom,region,0,none,0.4331,-0.1019,-0.1599,0.2586
Somalia:MAM,obs_sst_field,cca,4,raw,indo_pacific,4,none,0.4564,-0.1206,-0.1692,0.279
Somalia:MAM,gcm_mos_sst,cca,4,raw,indo_pacific,4,none,0.4936,-0.0787,0.0187,0.3176
Somalia:MAM,obs_sst_field,cca,4,raw,indo_pacific,8,none,0.4369,-0.1552,-0.1788,0.2609
Somalia:MAM,gcm_mos_sst,cca,4,raw,indo_pacific,8,none,0.4961,-0.0937,-0.0174,0.3173
Somalia:MAM,obs_sst_field,cca,4,raw,indian,4,none,0.4803,-0.1321,-0.0497,0.3077
Somalia:MAM,gcm_mos_sst,cca,4,raw,indian,4,none,0.4757,-0.0822,-0.0112,0.2976
